full_name,has_rego,has_sentinel,has_pulumi,has_cedar,has_kyverno,has_custodian,has_awsconfigcloudgaurd,has_opagatekeeper,contributors_count
195-Patika-Dev-Paycore-Net-Bootcamp/Veli_Erdem_Coskun_Hafta_1,False,True,False,False,False,False,False,False,1
195-Patika-Dev-Paycore-Net-Bootcamp/assignment-2-gizemakturk,False,True,False,False,False,False,False,False,1
195-Patika-Dev-Paycore-Net-Bootcamp/assignment-2-misunderstoodreamer,False,True,False,False,False,False,False,False,1
195-Patika-Dev-Paycore-Net-Bootcamp/assignment-4-gizemakturk,False,True,False,False,False,False,False,False,1
195-Patika-Dev-Paycore-Net-Bootcamp/gokay_urenc_hafta1,False,True,False,False,False,False,False,False,1
1Gura/TodoApi,False,True,False,False,False,False,False,False,1
1upD/propper-2013,False,True,False,False,False,False,False,False,16
1x-eng/opal-policy,True,False,False,False,False,False,False,False,1
220307-UTA-NET/AnuAnil43,False,True,False,False,False,False,False,False,2
220307-UTA-NET/KevinL,False,True,False,False,False,False,False,False,1
220926NET/Emmanuel-Morales-Code,False,True,False,False,False,False,False,False,1
2236721325/Learning,False,True,False,False,False,False,False,False,2
241-Papara-Net-Core-Bootcamp/DenizBurcuAydin-Week3-Homework,False,True,False,False,False,False,False,False,1
241-Papara-Net-Core-Bootcamp/DenizBurcuAydin-Week4-Homework,False,True,False,False,False,False,False,False,1
278-Sipay/assignment-1-aysegul-sofuoglu,False,True,False,False,False,False,False,False,2
2lambda123/MRDL_Unity_PeriodicTable,False,True,False,False,False,False,False,False,-1
2lambda123/SAP-InfraBox,True,False,False,False,False,False,False,False,-1
2lambda123/aquasecurity-trivy,True,False,False,False,False,False,False,False,-1
2lambda123/kics,True,False,False,False,False,False,False,False,-1
2lambda123/tracee,True,False,False,False,False,False,False,False,-1
2lambda123/trivy,True,False,False,False,False,False,False,False,-1
2lambda123/wsp-digital-dtvutilities-magda,True,False,False,False,False,False,False,False,-1
3DebbieChen9/SMF_HW5,False,True,False,False,False,False,False,False,1
3scale-labs/kiper,True,False,False,False,False,False,False,False,2
404954-TomasRivetta/Api-Cine,False,True,False,False,False,False,False,False,6
404954-TomasRivetta/Api-Cine-ProgII,False,True,False,False,False,False,False,False,5
42dev-co/otf-aws-networking,True,False,False,False,False,False,False,False,1
49-3/hashiqube,False,True,False,False,False,False,False,False,1
4lbatr0s/playground,False,True,False,False,False,False,False,False,1
4lnULpGkuW/932205.krenev.mikhail.lab13,False,True,False,False,False,False,False,False,1
5t33/tf-cloud-workspaces-demo,False,True,False,False,False,False,False,False,2
916RasnitaRadu/Homeworks,False,True,False,False,False,False,False,False,1
ABDULQUDDOS-12/4th-semester-labs,False,True,False,False,False,False,False,False,1
AKBANK-Patika-FullStack-Bootcamp/HilalYavuz_Homeworks,False,True,False,False,False,False,False,False,1
AKBANK-Patika-FullStack-Bootcamp/IsilGuler_Homeworks,False,True,False,False,False,False,False,False,1
AKBANK-Patika-FullStack-Bootcamp/MeryemAr_Homeworks,False,True,False,False,False,False,False,False,1
AKBANK-Patika-FullStack-Bootcamp/NurhayatKetenci_Homeworks,False,True,False,False,False,False,False,False,1
AKBANK-Patika-FullStack-Bootcamp/SeherCevik.BitirmeProjesi,False,True,False,False,False,False,False,False,1
AKBANK-Patika-FullStack-Bootcamp/SeherCevik_Homeworks,False,True,False,False,False,False,False,False,1
AKBANK-Patika-FullStack-Bootcamp/SemaFOzturk_Homeworks,False,True,False,False,False,False,False,False,1
AKBANK-Patika-FullStack-Bootcamp/SevdaDikmen_Homeworks,False,True,False,False,False,False,False,False,1
ARamsay118/ARamsay-HoloLens,False,True,False,False,False,False,False,False,2
ASILVANAS/Exo.WebApi,False,True,False,False,False,False,False,False,1
AanurudhKumar/E-movies-tickets,False,True,False,False,False,False,False,False,2
Abdallahbestawy/GraduationProject,False,True,False,False,False,False,False,False,3
AbdoHossam/SchoolManagementSystem,False,True,False,False,False,False,False,False,1
AbdullahRasheed/hack-kstate-2022,False,True,False,False,False,False,False,False,5
AbelKidaneHaile/ChemistryLabPrototype,False,True,False,False,False,False,False,False,2
Abil005/Dictionary-App,False,True,False,False,False,False,False,False,1
AbutaherG/sqlapp2,False,True,False,False,False,False,False,False,1
AbyssalEidolon/MTR_IET,False,True,False,False,False,False,False,False,3
Adarsh0603/dotnetstripe,False,True,False,False,False,False,False,False,1
Adioos5/CybersecurityProjectRepo,False,True,False,False,False,False,False,False,1
Adioos5/RecruitmentTaskRepo,False,True,False,False,False,False,False,False,1
Aditya664/Angular-14-CRUD-with-.NET-6-Web-API-using-Entity-Framework-Core,False,True,False,False,False,False,False,False,1
Adotac/Augbox,False,True,False,False,False,False,False,False,3
AdrianBednarek1/Crud-Operations-asp-core,False,True,False,False,False,False,False,False,1
AdrianXuizGarcia/VirManDC,False,True,False,False,False,False,False,False,2
Aekkarattgz/forntend67,False,True,False,False,False,False,False,False,2
Afjal13/CSharp_Raw_Program,False,True,False,False,False,False,False,False,1
AfricanAgroAid/AARR,False,True,False,False,False,False,False,False,3
AfricanAgroAid/AARR-Backend,False,True,False,False,False,False,False,False,6
AgKoKoKhant/Micro-Service-API-Project-ASP.NET-Core,False,True,False,False,False,False,False,False,1
Agussangari/CustomersApi,False,True,False,False,False,False,False,False,1
AgustinSirotinsky/Proyectos_2021-2022,False,True,False,False,False,False,False,False,1
AhmadYasinSahu/VPLAB,False,True,False,False,False,False,False,False,2
AhmadrezaHamidi/GrpcSmapel,False,True,False,False,False,False,False,False,1
AhmedElhoceny/MultiDataAccessLayer-MongoDb-MSSQL-ASP.NET-RestApi-,False,True,False,False,False,False,False,False,1
AhmedJwad/patient-,False,True,False,False,False,False,False,False,2
Aiyan-Faras/.net101,False,True,False,False,False,False,False,False,1
AjdinK/rs1-2024-01-23-ispitni-zadaci,False,True,False,False,False,False,False,False,1
Akhil1939/Employee-CURD-API,False,True,False,False,False,False,False,False,1
AkshayalakshmiKaliyaperumal/IVY-Training,False,True,False,False,False,False,False,False,1
AlanNegalho/ApiWeb.exo,False,True,False,False,False,False,False,False,1
Albert17891/Exam,False,True,False,False,False,False,False,False,2
AlbertZhaoz/tuling-program-ten-years,False,True,False,False,False,False,False,False,1
Alceu-wv/C-dastroBirthday,False,True,False,False,False,False,False,False,1
AlejandroHCarrillo/greatERP,False,True,False,False,False,False,False,False,1
Alessandra-bit76/atividade,False,True,False,False,False,False,False,False,2
Alex-Infnet/asp_net_infnet,False,True,False,False,False,False,False,False,3
AlexD972/cvat_v1,True,False,False,False,False,False,False,False,272
AlexKlugZetbit/IdentityProject,False,True,False,False,False,False,False,False,1
AlexRogalskiy/android-patterns,True,False,False,False,False,False,False,False,13
AlexRogalskiy/kotlin-patterns,True,False,False,False,False,False,False,False,15
AlexRogalskiy/proverbs,True,False,False,False,False,False,False,False,7
AlexRogalskiy/scala-patterns,True,False,False,False,False,False,False,False,15
AlexRogalskiy/spark-patterns,True,False,False,False,False,False,False,False,15
AlexandreWN/SENAI,False,True,False,False,False,False,False,False,2
AlexsandroCampos/MvcLabManager,False,True,False,False,False,False,False,False,1
Aleyucra74/NoviBetCodeChallenge,False,True,False,False,False,False,False,False,1
AlfAinTech/test-backend,False,True,False,False,False,False,False,False,1
Alfredo08/C--.NET-SONDA-Septiembre-2023,False,True,False,False,False,False,False,False,1
Ali-Hamza-An5ari/BookWebAPI-AspNetCore,False,True,False,False,False,False,False,False,2
Ali-Hamza-An5ari/BookWebAPI-JWT-Token-authentication,False,True,False,False,False,False,False,False,1
AliSaidSaritemur/PokeMarket,False,True,False,False,False,False,False,False,2
AlicA2/eDnevnik,False,True,False,False,False,False,False,False,1
Alilock/N-tier-architecture-API,False,True,False,False,False,False,False,False,1
AlirezaSaei1/WebProgrammingCourse,False,True,False,False,False,False,False,False,1
AliyaAlimbayeva/Logging,False,True,False,False,False,False,False,False,1
AllanGreffin/Books_Mock_AT_Frameworks,False,True,False,False,False,False,False,False,1
AlonBruQuali/blueprint-examples,True,False,False,False,False,False,False,False,1
Alonsobarcenas/CRUDBASICO,False,True,False,False,False,False,False,False,1
AlxAhS/InsuranceAPI,False,True,False,False,False,False,False,False,1
Amandalau180/winlab-ar-vr-oceanography-visualization,False,True,False,False,False,False,False,False,2
AmbroseNTK/SneakerShopSystem,False,True,False,False,False,False,False,False,2
Amine372/WEB4,False,True,False,False,False,False,False,False,2
AmritaGiri/Y4-ASPNet-API-MVCmodel-SwaggerUI-CSharp,False,True,False,False,False,False,False,False,1
AnaMariaTozi/geo-pet-api,False,True,False,False,False,False,False,False,1
AnandharajRamalingam/mylearningapp,False,True,False,False,False,False,False,False,2
Anastazzi-Grand/Pizza_Delivery,False,True,False,False,False,False,False,False,3
Anathangv/csharp_clean_architecture_introduction,False,True,False,False,False,False,False,False,1
AnatoliModum/TichNov2024Alex,False,True,False,False,False,False,False,False,1
AnatolyPanushkin/Auto,False,True,False,False,False,False,False,False,1
AnatolyPanushkin/JenkinsTest,False,True,False,False,False,False,False,False,1
AnderCaporale/Estudo-CSharp,False,True,False,False,False,False,False,False,1
AndersonSilva88/Pottencial-.NET-Developer,False,True,False,False,False,False,False,False,1
Andre4182/ProiectPW,False,True,False,False,False,False,False,False,1
Andrear03/API_Bank_Services,False,True,False,False,False,False,False,False,1
Andrei-Fabian-Pop/University,False,True,False,False,False,False,False,False,2
AndresSanRo/tye-test,False,True,False,False,False,False,False,False,2
Andy-Hoang/dotNET-Microservices,False,True,False,False,False,False,False,False,1
Angaro920/ProyectoIngSoftwareI-UDEC-2022,False,True,False,False,False,False,False,False,2
AngeloF2003/ECommerce,False,True,False,False,False,False,False,False,1
AnitaNakeva/SoftUni,False,True,False,False,False,False,False,False,1
Ankitsingh332/Ankit-rep,False,True,False,False,False,False,False,False,1
AnnamNeerajKrishna/Capgemini-Program,False,True,False,False,False,False,False,False,2
AnnitaNa/Senai,False,True,False,False,False,False,False,False,1
Anonteam798/TiendaVirutal_Curso,False,True,False,False,False,False,False,False,1
AntonLazareuski/ClinicApp,False,True,False,False,False,False,False,False,1
Apress/exploring-blazor-2e,False,True,False,False,False,False,False,False,1
ArauzB/WebSite-ASP.NET-Core-BD,False,True,False,False,False,False,False,False,1
ArctiqDemos/tf-sentinel,False,True,False,False,False,False,False,False,1
Ariyan-2007/.NET-CORE,False,True,False,False,False,False,False,False,1
Armin-AF/Mvc-Movie-App,False,True,False,False,False,False,False,False,1
Arsenio2044/arsenio-src,False,True,False,False,False,False,False,False,5
ArtVDudkin/Architecture,False,True,False,False,False,False,False,False,1
Asadabbasov2004/Task,False,True,False,False,False,False,False,False,3
Ashref-dev/Azure-digitaltwins-windfarm,False,True,False,False,False,False,False,False,1
Ashtronaut09sTestorg/Sketching-repo,False,True,False,False,False,False,False,False,1
Ashtronaut09sTestorg/sentinelpolicyrepo,False,True,False,False,False,False,False,False,1
AsimanGasimzada/Final-Project,False,True,False,False,False,False,False,False,2
AsmaSoft98/CarApi,False,True,False,False,False,False,False,False,1
AsmaSoft98/GoogleSheetAPI,False,True,False,False,False,False,False,False,1
AthosGustavo/tp2-dev-csharp,False,True,False,False,False,False,False,False,1
Augnos/CodingDojoRepo,False,True,False,False,False,False,False,False,1
AureliusWijaya/CineMajesty,False,True,False,False,False,False,False,False,1
AuroraTopojani/ProjectSOA,False,True,False,False,False,False,False,False,2
AvogadroSG1/DaprTest,False,True,False,False,False,False,False,False,1
AvtsVivek/AzureWithTerraform,False,True,False,False,False,False,False,False,1
Avva-FR/StrapAR-Augmented-Smartwatch-Interface,False,True,False,False,False,False,False,False,6
Axisbolt/Fullstack-React-DotNet-Tasks,False,True,False,False,False,False,False,False,1
AzozoCode/ApiSample,False,True,False,False,False,False,False,False,1
Azure-Samples/azure-digital-twins-getting-started,False,True,False,False,False,False,False,False,12
Azure-devops-Aws/Blazoreapp,False,True,False,False,False,False,False,False,1
Azure/ShieldGuard,True,False,False,False,False,False,False,False,6
Azure/ato-toolkit,True,False,False,False,False,False,False,False,18
Azure/azure-remote-rendering,False,True,False,False,False,False,False,False,19
Azure/policy-library-avm,True,False,False,False,False,False,False,False,2
BACONM720/HL2-Training-Tool,False,True,False,False,False,False,False,False,1
BKiri/backup_labs,False,True,False,False,False,False,False,False,1
BLUEFRAGMENTS/course_csharp_2w,False,True,False,False,False,False,False,False,4
BLew10/CSharp,False,True,False,False,False,False,False,False,1
BMeyer-git/ScriptureJournalWebApp,False,True,False,False,False,False,False,False,1
BPilecarte/DS-RPG_API,False,True,False,False,False,False,False,False,1
BSEL-UC3M/IGT-UltrARsound,False,True,False,False,False,False,False,False,1
BSTU-DaBoop-Incorporated/RIS-Lab4,False,True,False,False,False,False,False,False,1
BYY2100/Cryptor,False,True,False,False,False,False,False,False,1
Baha-Rojbi/.NET-Exams,False,True,False,False,False,False,False,False,1
Bakesu/ARC-Bachelor-Project,False,True,False,False,False,False,False,False,1
Bar1s907/odev.net,False,True,False,False,False,False,False,False,1
BatyaWail/AngularProject,False,True,False,False,False,False,False,False,3
Bbakac/Json-Read1,False,True,False,False,False,False,False,False,1
Bearer/bearer,True,False,False,False,False,False,False,False,15
Bellpheegor/API,False,True,False,False,False,False,False,False,1
BenMcBride/csharp-CRUDelicious-assignment,False,True,False,False,False,False,False,False,1
BenMcBride/csharp-ChefsNDishes-assignment,False,True,False,False,False,False,False,False,1
BenMcBride/csharp-DojoSurvey-assignment,False,True,False,False,False,False,False,False,1
BenMcBride/csharp-DojoSurveyValidations-assignment,False,True,False,False,False,False,False,False,1
BeratYesbek/Microservices-App,False,True,False,False,False,False,False,False,1
BerezkaVika/20IS3-3-practic,False,True,False,False,False,False,False,False,1
Berk9626/JWTTokenProject,False,True,False,False,False,False,False,False,1
Bernardo-JGD/ManejoPresupuesto,False,True,False,False,False,False,False,False,1
BernardoMB/toyota-web-pubsub-poc,False,True,False,False,False,False,False,False,1
Bitl/source-sdk-2013-angelscript,False,True,False,False,False,False,False,False,1
BleonaGerbavci/webAPI,False,True,False,False,False,False,False,False,1
Blokje5/terraform-deployment-pipeline,True,False,False,False,False,False,False,False,1
BlondySG/CMS_Gestion_Empresarial,False,True,False,False,False,False,False,False,1
BlueBandicoot/k3s-lab,True,False,False,False,False,False,False,False,2
BobkoAnatoly/Web-API-RepairService,False,True,False,False,False,False,False,False,1
BobkoAnatoly/WebAPI-BlogPlatform,False,True,False,False,False,False,False,False,1
BoglarkaFarkas/DotNetActivityApp,False,True,False,False,False,False,False,False,1
BoscoDA/prog455,False,True,False,False,False,False,False,False,1
BrandonliSantos/NerdStoreEnterprise,False,True,False,False,False,False,False,False,2
Bre-S2/Login-Back,False,True,False,False,False,False,False,False,2
BrendonGuima/SteApi,False,True,False,False,False,False,False,False,1
Brian-Tech-20s/Music-Essentials,False,True,False,False,False,False,False,False,2
Brico87/event-gateway,True,False,False,False,False,False,False,False,2
Bruder1z/Programa-o-para-Servidores,False,True,False,False,False,False,False,False,1
BrunaGPires/ChallengeSevenAlura,False,True,False,False,False,False,False,False,1
BrunoReboul/ram-config-template,True,False,False,False,False,False,False,False,2
BrunoReboul/terraform-google-realtime-asset-monitor,True,False,False,False,False,False,False,False,3
BryanGuevara/BryanGuevaraESFE,False,True,False,False,False,False,False,False,2
BuNnYWaJ/IAC-Hashicorp-Terraform-AWS-Master-2023,False,True,False,False,False,False,False,False,0
Burence1/.NETMpesaDarajaAPI,False,True,False,False,False,False,False,False,1
BurhancCc/HotelBookingApp,False,True,False,False,False,False,False,False,1
Burnout156/GasBrasilDashboard,False,True,False,False,False,False,False,False,1
Bwan109/DotNet-IIS,False,True,False,False,False,False,False,False,1
C5T/asbyrgi,True,False,False,False,False,False,False,False,2
CC-chain/Angular_Reservation_Program,False,True,False,False,False,False,False,False,1
CHERIoT-Platform/network-stack,True,False,False,False,False,False,False,False,5
CI-YU/2022-ITHelp,False,True,False,False,False,False,False,False,1
CODElST/AR-Project,False,True,False,False,False,False,False,False,1
CVEDB/avd-generator,True,False,False,False,False,False,False,False,1
CWRMB/Motion-Picture-Manager,False,True,False,False,False,False,False,False,1
CZERTAINLY/CZERTAINLY-Auth-OPA-Policies,True,False,False,False,False,False,False,False,3
Caesar254/Web-API,False,True,False,False,False,False,False,False,1
CaioGrandini/Projeto-Contratos,False,True,False,False,False,False,False,False,1
CaioSix/ApiRestDotNet,False,True,False,False,False,False,False,False,1
CaiosHenrique/RPGAPI-ARTURCAIO,False,True,False,False,False,False,False,False,1
Capital-Estama/Dotnet-Playgroud,False,True,False,False,False,False,False,False,1
Carlos-Augusto-Roque/poc-mvc,False,True,False,False,False,False,False,False,1
Carlos-CGS/ProjetosCSharp,False,True,False,False,False,False,False,False,1
CarlosDanielHernandezMojica/E-commerceApi,False,True,False,False,False,False,False,False,1
CarlosEncisoUdeCaldas/MiPrimeraPaginaHtmlG45,False,True,False,False,False,False,False,False,1
CarolinaSantos1/Hits,False,True,False,False,False,False,False,False,1
Carroponte/Scada,False,True,False,False,False,False,False,False,4
Caslu-Parra/FirstAzureAPI,False,True,False,False,False,False,False,False,1
CesaragsUC/xgame-api,False,True,False,False,False,False,False,False,1
Ch1coMalo/ProgrTechno,False,True,False,False,False,False,False,False,1
Chabiev/BS---Project,False,True,False,False,False,False,False,False,1
Charles-Darwin-Team/PRT585_TEAM_C,False,True,False,False,False,False,False,False,3
Checkmarx/kics,True,False,False,False,False,False,False,False,150
ChitranshV/dotnetwithDB,False,True,False,False,False,False,False,False,1
Chouaibmoumnii/AirportManagementRevision,False,True,False,False,False,False,False,False,1
Cigna/confectionery,True,False,False,False,False,False,False,False,5
CircleCI-Public/circle-policy-agent,True,False,False,False,False,False,False,False,14
CircleCI-Public/circleci-cli,True,False,False,False,False,False,False,False,126
CiscoDevNet/sdwan-devops,True,False,False,False,False,False,False,False,15
CleiL/Repositorio_FS_Senai,False,True,False,False,False,False,False,False,1
Cloud-NC-Engineering-Thailand/terraform-associate-tutorial,False,True,False,False,False,False,False,False,1
CodAffection/Asp.Net-Core-Web-API-CRUD-Operations,False,True,False,False,False,False,False,False,1
Code360In/katacoda-scenarios-72,False,True,False,False,False,False,False,False,2
CodeItQuick/TDD-AngularJS-NET-3.0,False,True,False,False,False,False,False,False,1
CodeItQuick/TDD-AngularJS-Net-2.0,False,True,False,False,False,False,False,False,1
CodePoliX/ExoApi,False,True,False,False,False,False,False,False,1
CoderSaiya/BE_XDPMHDT,False,True,False,False,False,False,False,False,5
CodingDojoInc/3340-entity-framework,False,True,False,False,False,False,False,False,1
ConnorDillonDev/CinemaTicketBookingSystemPublic,False,True,False,False,False,False,False,False,1
ConseilsTI/TerraformCloud-Policies,False,True,False,False,False,False,False,False,4
ContainerSSH/examples,True,False,False,False,False,False,False,False,9
ContatoEmanuel/dotnet-mvc-sequencial,False,True,False,False,False,False,False,False,1
CrawlyKatt/klepto,False,True,False,False,False,False,False,False,3
CristianLopezD/Sii-Group-Thales,False,True,False,False,False,False,False,False,1
CristianX/api_asp.net,False,True,False,False,False,False,False,False,1
Crownz3ra/Exo.WebAPi---Felipe-Arruda,False,True,False,False,False,False,False,False,1
CrutoiAlexandru/DotNetLabs,False,True,False,False,False,False,False,False,1
CumpatescuVlad/Computer-Parts-PriceComparrer,False,True,False,False,False,False,False,False,2
CuongLe1912/Finnance,False,True,False,False,False,False,False,False,1
Cwardster/DeliveryCart,False,True,False,False,False,False,False,False,3
Cy2s1ne/fabric-trace,True,False,False,False,False,False,False,False,1
D-Kumar19/RegoPoilicies-Open-Policy-Agent,True,False,False,False,False,False,False,False,2
D3xter1922/windturbineunity,False,True,False,False,False,False,False,False,1
D76X/AZ-400,False,True,False,False,False,False,False,False,2
DEBADYUTI-KARMAKAR/Dot-Net,False,True,False,False,False,False,False,False,1
DODAS-TS/opa-bundles,True,False,False,False,False,False,False,False,9
DachiGoshadze/TaskManagmentSystemgRPC,False,True,False,False,False,False,False,False,1
Daliego/C-_Projects,False,True,False,False,False,False,False,False,1
Daliego/Prova_analise_e_desenvolvimento_de_projectos,False,True,False,False,False,False,False,False,1
DanaRoshchuk/Scalr.Policy,True,False,False,False,False,False,False,False,1
Dangtank/Rookies-batch-6,False,True,False,False,False,False,False,False,1
DanielDevDu/learning,False,True,False,False,False,False,False,False,1
DanielHalfeld/ControleFinanceiro,False,True,False,False,False,False,False,False,2
DanielHoffmannO/PedraPapelTesoura,False,True,False,False,False,False,False,False,1
DanielRazal/Talk-Back,False,True,False,False,False,False,False,False,1
DanielVbrn/Programing_Activities,False,True,False,False,False,False,False,False,1
DanielVuust/Hashing,False,True,False,False,False,False,False,False,1
DanielleAlves17/PottencialDesafios,False,True,False,False,False,False,False,False,1
Daniellem97/spacelift,True,False,False,False,False,False,False,False,1
Danilo-Oliveira-Silva/Agenda,False,True,False,False,False,False,False,False,1
DanyKrk/isep-arqsi,False,True,False,False,False,False,False,False,1
DariaDanilova23/GeoApp,False,True,False,False,False,False,False,False,1
Daslaw/Dotnet-MVC-Web-App-Calculator,False,True,False,False,False,False,False,False,1
Daslaw/MVC_WellaHealth_Project,False,True,False,False,False,False,False,False,1
DataDog/kics,True,False,False,False,False,False,False,False,146
DataDog/security-agent-policies,True,False,False,False,False,False,False,False,27
DavidGitter/nifi-opa-authz,True,False,False,False,False,False,False,False,1
DavidGitter/nifi-opa-plugin,True,False,False,False,False,False,False,False,2
DavidTavares27/.NETBootcampTNT,False,True,False,False,False,False,False,False,1
DavidYauri1/pruebfin,False,True,False,False,False,False,False,False,1
DayS1eeper/terraform-test-fixture,True,False,False,False,False,False,False,False,1
DaySmart/dynatrace-dotnet-lambda-poc,False,True,False,False,False,False,False,False,1
DeNatur/ProductionFloorVisualization,False,True,False,False,False,False,False,False,2
DeadZoneLuna/css-community,False,True,False,False,False,False,False,False,2
DeathWish5/NUIX-Studio-APP,False,True,False,False,False,False,False,False,3
Deeksha333/DotNet,False,True,False,False,False,False,False,False,1
DeepshikaGhale/Web-Test,False,True,False,False,False,False,False,False,1
Defi-Oracle-Tooling/aks-deployment,True,False,False,False,False,False,False,False,2
Delectius/CLI_REST_API,False,True,False,False,False,False,False,False,1
DenKu1/DSC_Labs,False,True,False,False,False,False,False,False,1
Denhei/EmployeeManagementApi,False,True,False,False,False,False,False,False,1
Denkinari/Criar-CRUD-de-usu-rios,False,True,False,False,False,False,False,False,1
DevDorf/RepositorioDeEstudos,False,True,False,False,False,False,False,False,1
DevOpsPlayground/Hands-on-with-Hashicorp-Sentinel,False,True,False,False,False,False,False,False,2
DevOpsSolutionss/HelloWorldApi,False,True,False,False,False,False,False,False,1
Devansh968/Dotnet-core-bookapi,False,True,False,False,False,False,False,False,1
Devopsmcpatral/Devops,False,True,False,False,False,False,False,False,2
Devskiller/devskiller-sample-terraform,True,False,False,False,False,False,False,False,2
Dhrushil/AIPlanner,False,True,False,False,False,False,False,False,1
DiamondLightSource/graph-sessions,True,False,False,False,False,False,False,False,3
Dianaiminza/Test,False,True,False,False,False,False,False,False,1
Dianaiminza/linked,False,True,False,False,False,False,False,False,1
Dieew/CRUD-USUARIOS-BACK,False,True,False,False,False,False,False,False,1
Dilmurod777/unity_projects,False,True,False,False,False,False,False,False,2
DineshVijayakjmar/Manufacturing-RFQ-Management,False,True,False,False,False,False,False,False,1
DiogoWebber/IntegraBrasil-API,False,True,False,False,False,False,False,False,1
DivakarSathees/BagsAPI-webapi,False,True,False,False,False,False,False,False,1
DivakarSathees/EmployeeMVCADO,False,True,False,False,False,False,False,False,2
DivakarSathees/Week2Day6s1own,False,True,False,False,False,False,False,False,1
DivakarSathees/dotnet-scoffold,False,True,False,False,False,False,False,False,1
DivakarSathees/dotnetapi-scoffold,False,True,False,False,False,False,False,False,1
DivakarSathees/fitnesstracker-fullstack,False,True,False,False,False,False,False,False,1
Dm1tryb1t/CSsem1,False,True,False,False,False,False,False,False,1
Doctors4Skin/Backend,False,True,False,False,False,False,False,False,1
DolceMeloy/labsWEB,False,True,False,False,False,False,False,False,1
Dominik-Kis/IIS-Project,False,True,False,False,False,False,False,False,1
Domynikck/420-4D5-EM-TP2-1-BD,False,True,False,False,False,False,False,False,1
Dopamax/Favorite-websites-management,False,True,False,False,False,False,False,False,1
DownFall-Team/DownFall,False,True,False,False,False,False,False,False,20
DragonPomelo/trino-opa-example,True,False,False,False,False,False,False,False,4
DruidLK/CulDeSac,False,True,False,False,False,False,False,False,1
DurgeshSingh01/Simplilearn_Practice_Project,False,True,False,False,False,False,False,False,1
DussanFreire/DGT-UNITY,False,True,False,False,False,False,False,False,2
DustinYansberg/Coding_Dojo,False,True,False,False,False,False,False,False,1
DuyNM0601/StockManage,False,True,False,False,False,False,False,False,1
Dyc0de/AdventOfCode22,True,False,False,False,False,False,False,False,1
EBI-Metabolights/mtbls-validation,True,False,False,False,False,False,False,False,1
EForloni/SistemaGestion,False,True,False,False,False,False,False,False,1
ETS-PFE-LOG795/Brain-Positionning-Prototype,False,True,False,False,False,False,False,False,2
ETS-PFE-LOG795/Hololens_Vuforia_Sample,False,True,False,False,False,False,False,False,2
ETS-PFE-LOG795/MRTK-Holographic-Remoting,False,True,False,False,False,False,False,False,1
ETS-PFE-LOG795/MRTK-tutorial,False,True,False,False,False,False,False,False,1
Ebubekir42/LibraryManagementSystem,False,True,False,False,False,False,False,False,1
Ecorous/Cnossus,False,True,False,False,False,False,False,False,1
EdivaldoAlmeida/Exo.WebApi,False,True,False,False,False,False,False,False,1
EdivaldoAlmeida/Exo.WebApi---V2,False,True,False,False,False,False,False,False,1
EduPalha/atividadesAVMB,False,True,False,False,False,False,False,False,4
EduardoBaldan/senai-fullstack,False,True,False,False,False,False,False,False,1
EduardoGuedes06/Leil-o.API,False,True,False,False,False,False,False,False,2
EhsanSZ/.NET,False,True,False,False,False,False,False,False,1
Ekundee/CSharp-app-development,False,True,False,False,False,False,False,False,1
