full_name,has_rego,has_sentinel,has_pulumi,has_cedar,has_kyverno,has_custodian,has_awsconfigcloudgaurd,has_opagatekeeper
EricLiu27/Login_and_Registration_Csharp,False,True,False,False,False,False,False,False
EricLiu27/ViewModel_Fun,False,True,False,False,False,False,False,False
ErikMejiaCode/Assignments-Coding-Dojo,False,True,False,False,False,False,False,False
Ernesto-GT/Sistema_Admin,False,True,False,False,False,False,False,False
EsdrasAlbino/laboratory,False,True,False,False,False,False,False,False
EsraaAlsharit/C_sharp,False,True,False,False,False,False,False,False
Essia989/ASP-.NET,False,True,False,False,False,False,False,False
EstebanCastanera91/net,False,True,False,False,False,False,False,False
EtiGotliv/weatherapp,False,True,False,False,False,False,False,False
Evanildosilva23/Senai_Back-End,False,True,False,False,False,False,False,False
Evg3n22/eGames,False,True,False,False,False,False,False,False
Evvvai/trick-surf-compose,False,True,False,False,False,False,False,False
ExamProCo/Terraform-Associate-Labs,False,True,False,False,False,False,False,False
F-balanta/Cursos,False,True,False,False,False,False,False,False
FBoissie/ApiTODO,False,True,False,False,False,False,False,False
FMagalhaess/shiny-hunt-C-,False,True,False,False,False,False,False,False
FMagalhaess/sistema-hotel,False,True,False,False,False,False,False,False
FZ-developer/OpenBootcamp-CursoAPIsNET-EjercicioClase6,False,True,False,False,False,False,False,False
FabianoAlcantarabr/Pottencial.NET-Developer,False,True,False,False,False,False,False,False
FabioGabrielSager/3er-Cuatrimestre-TUP-UTN-FRC-2023,False,True,False,False,False,False,False,False
FabioNeves28/RestaurantesApp,False,True,False,False,False,False,False,False
FabioRicci85/CSharpWeb1Oefeningen,False,True,False,False,False,False,False,False
Fabis-li/Exercicios-DevInhouse,False,True,False,False,False,False,False,False
FadyGamilM/UR-Kitchen,False,True,False,False,False,False,False,False
FairwindsOps/insights-cli,True,False,False,False,False,False,False,False
Fakhri-P127/Airbnb-FinalProject,False,True,False,False,False,False,False,False
FancyCorp-Demo/sentinel-policies,False,True,False,False,False,False,False,False
Farazulhaque/PGDAC-CDAC,False,True,False,False,False,False,False,False
FeldNico/OcclusionStudy,False,True,False,False,False,False,False,False
FelipeAugustoSilva/Chapter,False,True,False,False,False,False,False,False
FelipeRAlves13/GallagaBackEnd,False,True,False,False,False,False,False,False
FernandoCalmet/design-patterns,False,True,False,False,False,False,False,False
FernandoCalmet/dotnet-6-aspnet-core-boilerplate-api,False,True,False,False,False,False,False,False
FernandoIchigo/protsite2,False,True,False,False,False,False,False,False
FernandoSuarez8/MascotaFeliz,False,True,False,False,False,False,False,False
Fhordone/Stuffed,False,True,False,False,False,False,False,False
FidanValiyeva/newclass,False,True,False,False,False,False,False,False
FieryXJoe/ShiftGenius,False,True,False,False,False,False,False,False
Fil31/ShopTAR,False,True,False,False,False,False,False,False
FilipMilicevic/SortItOut,False,True,False,False,False,False,False,False
FilippiMnz/CRUDAPICsharpBase,False,True,False,False,False,False,False,False
FilippiMnz/EstudosAPIRESTC-,False,True,False,False,False,False,False,False
FinVital/BackendModules,False,True,False,False,False,False,False,False
Flecha16/MiniCore,False,True,False,False,False,False,False,False
Florieta/ASP.NET-Fundamentals,False,True,False,False,False,False,False,False
FlyingPug/932101.orlikov.andrey.lab13,False,True,False,False,False,False,False,False
ForrestTrepte/MinSampleTemplates,False,True,False,False,False,False,False,False
Fr4nee/demoHerramientas,False,True,False,False,False,False,False,False
FranciscoGorgonho/Senai,False,True,False,False,False,False,False,False
FrankyCTY/Play.Catalog.Svc,False,True,False,False,False,False,False,False
FrantsuzovDmitry/932003.Frantsuzov.Dmitry.Web-programming,False,True,False,False,False,False,False,False
FrequencyUnk/AWS-EC2-WITH-SENTINEL-DEMO,False,True,False,False,False,False,False,False
Frimps101/dotnet-backend-projects,False,True,False,False,False,False,False,False
FurkanGozukara/Responsive-Web-Design-With-ASP.NET-Core-6-and-MVC-Pattern-and-BootStrap-5-2022,False,True,False,False,False,False,False,False
GAIPS/FAtiMA-AR-Demo,False,True,False,False,False,False,False,False
GG3RO/C-Net,False,True,False,False,False,False,False,False
GLARKI/HINTS,False,True,False,False,False,False,False,False
GLaDOS-Michigan/CodeLab-ToyLock,False,True,False,False,False,False,False,False
GLaDOS-Michigan/pitometer,False,True,False,False,False,False,False,False
GODanilich/932101.kopylov.danila.lab13,False,True,False,False,False,False,False,False
GUILLEEBMX/UTN-CORDOBA,False,True,False,False,False,False,False,False
Gabiconiglio/practico,False,True,False,False,False,False,False,False
GabrielSFCoelho/Desenvolvimento_De_Software_Visual,False,True,False,False,False,False,False,False
Gabrieledevx/dawa-api-taller,False,True,False,False,False,False,False,False
Gabrielhuff47/Dojo,False,True,False,False,False,False,False,False
GabryelBatista/Gatekeeper,False,True,False,False,False,False,False,False
GabyC0/MvcMovie,False,True,False,False,False,False,False,False
GabyC0/RazorPagesMovie,False,True,False,False,False,False,False,False
Gadisa16/Pokemon,False,True,False,False,False,False,False,False
GalaxyTraining/M1FULLNET140822,False,True,False,False,False,False,False,False
GalinaBujurdzhieva/ASP.NET.Fundamentals,False,True,False,False,False,False,False,False
Galser/learn-sentinel-policies,False,True,False,False,False,False,False,False
Galser/tfe-policy-fork-test,False,True,False,False,False,False,False,False
Ganeshrockz/sentinel-test-policies,False,True,False,False,False,False,False,False
GarbageCollectr/MSSAConfApp,False,True,False,False,False,False,False,False
GbrStd/AtvIntroducaoDotNet,False,True,False,False,False,False,False,False
Geeks-Academy/terraform,False,True,False,False,False,False,False,False
Geheimniss/WhatsEat,False,True,False,False,False,False,False,False
Gerges1899/ASP.NET_MultiTenancy,False,True,False,False,False,False,False,False
Gerson4020/becas,False,True,False,False,False,False,False,False
Gessivanf/A3,False,True,False,False,False,False,False,False
Gessivanf/A5,False,True,False,False,False,False,False,False
Gilvan-Saraiva/Exo.WebApi,False,True,False,False,False,False,False,False
GiovanaJensen/PokemonApi,False,True,False,False,False,False,False,False
Giseung30/HoloLens2_Socket,False,True,False,False,False,False,False,False
GitSabir07/InspectionWebApi,False,True,False,False,False,False,False,False
GitTurtleDone/excel_upload_be,False,True,False,False,False,False,False,False
Glareone/Azure-Solution-and-Enterprise-Architecture-in-Depth,False,True,False,False,False,False,False,False
Glareyo/Prog_301,False,True,False,False,False,False,False,False
Glimmaren/QuizzerBackend,False,True,False,False,False,False,False,False
GoiLaHoan/DotNet_Nashtech,False,True,False,False,False,False,False,False
Goncalompl/TrabalhosUniversidade,False,True,False,False,False,False,False,False
GoogleCloudPlatform/k8s-transient-role-binding,True,False,False,False,False,False,False,False
GoogleCloudPlatform/workload-manager,True,False,False,False,False,False,False,False
GordonFreakman/source-sdk-freakman,False,True,False,False,False,False,False,False
Gradiant/grad-ssikit-android,True,False,False,False,False,False,False,False
Great-Stone/terraform-aws-sentinel-usercase,False,True,False,False,False,False,False,False
GreenH47/FIT5032_2022s2,False,True,False,False,False,False,False,False
GuidoBorrione/ProyectoGENGestion,False,True,False,False,False,False,False,False
GuilhermeGreen/Pojeto_Web_API_Dotnet,False,True,False,False,False,False,False,False
Guilhermesantana159/Pet-Track,False,True,False,False,False,False,False,False
GuruduGanesh/AzureDevops-practise,False,True,False,False,False,False,False,False
Gustavo-H-Martins/webpage-corretora-imoveis,False,True,False,False,False,False,False,False
Gustavornd/DotNet,False,True,False,False,False,False,False,False
GutinN/Exo.WebApi,False,True,False,False,False,False,False,False
GuyBarros/opa-policies-tfc,True,False,False,False,False,False,False,False
GuyBarros/sentinel-policies,False,True,False,False,False,False,False,False
HATlab-UVIC/Body-Tracking-Application,False,True,False,False,False,False,False,False
HATlab-UVIC/BodyTrackingHoloLens2,False,True,False,False,False,False,False,False
HRNGR/DevOps,False,True,False,False,False,False,False,False
HTVpoet/Project_Pinterest,False,True,False,False,False,False,False,False
Hadi-Khouja/BA,True,False,False,False,False,False,False,False
Hafiz-Muhammad-Hasnain/Visual-Programming-Lab,False,True,False,False,False,False,False,False
HakeemY/Countdown,False,True,False,False,False,False,False,False
Halimer/opa-oci-cis-benchmark-rules,True,False,False,False,False,False,False,False
HamzaWeti/Coding_Dojo,False,True,False,False,False,False,False,False
Hamzshaa/pokedex,False,True,False,False,False,False,False,False
Hanter-byte/Hardware-Tech,False,True,False,False,False,False,False,False
HappyPathway/Sentinel-Init,False,True,False,False,False,False,False,False
HappyPathway/terraform-guides,False,True,False,False,False,False,False,False
HappyPathway/tfe-sentinel-demos,False,True,False,False,False,False,False,False
HarOonali70/Google-Login-Dotnet-Api,False,True,False,False,False,False,False,False
Haritha-2023/Azure-cluster-notebook,False,True,False,False,False,False,False,False
