full_name,has_rego,has_sentinel,has_pulumi,has_cedar,has_kyverno,has_custodian,has_awsconfigcloudgaurd,has_opagatekeeper
Ovidiu1121/restaurantCrudApi,False,True,False,False,False,False,False,False
Ovinatter/hashicat-app,False,True,False,False,False,False,False,False
Ozgun-Sahin/RealDayBey-Painting,False,True,False,False,False,False,False,False
PBL6-BookStore-BE/bookstore_backend,False,True,False,False,False,False,False,False
PESCAMAX/PESCAMAX--BACKEND,False,True,False,False,False,False,False,False
PJATK-Database-department/test-2-Denya56,False,True,False,False,False,False,False,False
PJATK-Database-department/test-2-diyorbek,False,True,False,False,False,False,False,False
PTG-Kitware/angel_system,False,True,False,False,False,False,False,False
PTPM-T5-A204-FurnitureStore/QuanLyNoiThat,False,True,False,False,False,False,False,False
PWC-Xerde-Cohort-1-Project/Office_Hoteling_Management_System-Backend,False,True,False,False,False,False,False,False
PabloPaezSheridan/FullstackClassRepository,False,True,False,False,False,False,False,False
Pablonilo429/AprendizadoDOTNET-Udemy,False,True,False,False,False,False,False,False
PacktPublishing/Accelerating-DevSecOps-on-AWS,False,True,False,False,False,False,False,False
PacktPublishing/Azure-Active-Directory-for-Secure-Application-Development,False,True,False,False,False,False,False,False
PacktPublishing/HashiCorp-Infrastructure-Automation-Certification-Guide,False,True,False,False,False,False,False,False
PacktPublishing/Kubernetes---An-Enterprise-Guide-2E,True,False,False,False,False,False,False,False
PacktPublishing/Kubernetes-An-Enterprise-Guide-Third-Edition,True,False,False,False,False,False,False,False
PacktPublishing/Terraform-Cookbook,False,True,False,False,False,False,False,False
PacktPublishing/Terraform-Cookbook-Second-Edition,False,True,False,False,False,False,False,False
PaloAltoNetworks/prisma-cloud-compute-sample-code,True,False,False,False,False,False,False,False
PaloAltoNetworks/rbac-police,True,False,False,False,False,False,False,False
Pankajazlearn/hashicorp-vault,False,True,False,False,False,False,False,False
PappBenedek/events,False,True,False,False,False,False,False,False
Parsifal-M/backstage-opa-plugins,True,False,False,False,False,False,False,False
Partoftheplan/source-sdk-2013-master-tf2base,False,True,False,False,False,False,False,False
PatrickLacerda/Bootcamp-Pottencial,False,True,False,False,False,False,False,False
PauloRLeal/Senai-FullStack,False,True,False,False,False,False,False,False
Pavel-codes/Server-Side,False,True,False,False,False,False,False,False
PavloPavlichenko/Microservices,False,True,False,False,False,False,False,False
Pedrohvc1/.NET6-Criando-uma-WebApi,False,True,False,False,False,False,False,False
Pegoraroz/04c---ativ-3,False,True,False,False,False,False,False,False
Pegoraroz/04d-ativ4,False,True,False,False,False,False,False,False
Pegoraroz/04e-ativ5,False,True,False,False,False,False,False,False
Pegoraroz/04f-ativ6,False,True,False,False,False,False,False,False
Pegoraroz/sp3-ativ5,False,True,False,False,False,False,False,False
Peneh1/samples-own-id,False,True,False,False,False,False,False,False
Pgraveljs/vampM5Bz,False,True,False,False,False,False,False,False
PhucNood/Assign_Rookies,False,True,False,False,False,False,False,False
PhuocPhann162/ProductManagement_ASP.NETCoreWebAPI,False,True,False,False,False,False,False,False
Pieroggo/heuristic-algo-app,False,True,False,False,False,False,False,False
PioSwi00/Cmentarz,False,True,False,False,False,False,False,False
PlanBGmbH/PlanB.-Famous-Cube,False,True,False,False,False,False,False,False
Policy-as-Code-Book/first-edition,True,True,False,False,False,False,False,False
PotatoSmuggler69/C-and-ASP-.NET,False,True,False,False,False,False,False,False
PowerCreek/RestarauntV2,False,True,False,False,False,False,False,False
Prasadguttula75/catlogapp,False,True,False,False,False,False,False,False
Prasadnair/.NET6.0WEbAPIWithDapper,False,True,False,False,False,False,False,False
Prasadnair/OcelotTutorial,False,True,False,False,False,False,False,False
Prasadnair/RateLimitDemo,False,True,False,False,False,False,False,False
PrathyushTaneti/BookMyShow,False,True,False,False,False,False,False,False
PratikJivanji/Flashcards,False,True,False,False,False,False,False,False
PrimoKu/holoLens-2-enhance-object-awareness,False,True,False,False,False,False,False,False
ProgrammingWithDJ/DotNetbackend6,False,True,False,False,False,False,False,False
ProjektBadawczy/ResearchProjectMicroservices.NET,False,True,False,False,False,False,False,False
ProjetHololens2022/Electrololens,False,True,False,False,False,False,False,False
Projeto-e-Construcao-de-Sistemas/apresentacao-backend,False,True,False,False,False,False,False,False
Proplex/opa-policy,True,False,False,False,False,False,False,False
PubuduS/CICD4Unity,False,True,False,False,False,False,False,False
PubuduS/Gait_Training,False,True,False,False,False,False,False,False
PubuduS/MRTK_Boilerplate,False,True,False,False,False,False,False,False
PubuduS/RoverMR,False,True,False,False,False,False,False,False
QaissA/GestionAppliance-Backend,False,True,False,False,False,False,False,False
QaissA/backend_university_test,False,True,False,False,False,False,False,False
QualiSystemsLab/cloudshell-opa-policies,True,False,False,False,False,False,False,False
QuocViet85/WebBanDienThoai,False,True,False,False,False,False,False,False
R-Charles/PickUpAppPub,False,True,False,False,False,False,False,False
R-Charles/WeddingPlanner,False,True,False,False,False,False,False,False
R-Charles/dojosurveymodel,False,True,False,False,False,False,False,False
REMR11/BlazorAppUIPruebas,False,True,False,False,False,False,False,False
RJToky/Project-Canal,False,True,False,False,False,False,False,False
RSGill24/Harness-Terraform,False,True,False,False,False,False,False,False
RTUITLab/TacticMap,False,True,False,False,False,False,False,False
RUbyMabeL/WDIA---Projects,False,True,False,False,False,False,False,False
Ra1mun/932205.sobol.mikhail.lab13,False,True,False,False,False,False,False,False
RachelCh634/Server,False,True,False,False,False,False,False,False
RadinTiholov/ASP.NET-Fundamentals,False,True,False,False,False,False,False,False
Rafael2026/ASP.NET,False,True,False,False,False,False,False,False
RafaelBuenoG/Aion,False,True,False,False,False,False,False,False
RafaelEstanislau/CRUD,False,True,False,False,False,False,False,False
Rafaeldev1982/controleDeCadastro,False,True,False,False,False,False,False,False
Rafaelleit3/senai-versoes-colaboracoes,False,True,False,False,False,False,False,False
Rajdip27/ASP.NET-CORE-Web-API---JWT-Authentication,False,True,False,False,False,False,False,False
Rajdip27/ApiRepositoryparttrn,False,True,False,False,False,False,False,False
Rajdip27/MVC_C-_Rep,False,True,False,False,False,False,False,False
Rajdip27/Tactsoft,False,True,False,False,False,False,False,False
Rajkushwaha26/Mvc-Project,False,True,False,False,False,False,False,False
RamaniYash123/BDAT1001_final_project,False,True,False,False,False,False,False,False
RamyasreeChakka/RegoPolicy,True,False,False,False,False,False,False,False
Rasqus/TAKELab,False,True,False,False,False,False,False,False
RasulRustamli/BB207_First_MVC,False,True,False,False,False,False,False,False
RaulSCoelho/microservices-dotnet6,False,True,False,False,False,False,False,False
RavanaFranca/ExoApi,False,True,False,False,False,False,False,False
RavanaFranca/ExoApi_Atividade4,False,True,False,False,False,False,False,False
RazorPageTraining/Part_3_Identity,False,True,False,False,False,False,False,False
RealHarshThakur/sbom-policies,True,False,False,False,False,False,False,False
Reality-Hack-2022/TEAM-19,False,True,False,False,False,False,False,False
RedLan2/MVCharp,False,True,False,False,False,False,False,False
RedONe06/FilmesAPI,False,True,False,False,False,False,False,False
RegBl/SongListApi,False,True,False,False,False,False,False,False
RenanGmj/estruturaDaAPI,False,True,False,False,False,False,False,False
RenathaMachado/DIO,False,True,False,False,False,False,False,False
ReneBossen/School,False,True,False,False,False,False,False,False
Rezaei-ali/mvcPrj,False,True,False,False,False,False,False,False
RicardoMR34/Crud_C,False,True,False,False,False,False,False,False
Richard-Tang/SSCMS-PluginShell,False,True,False,False,False,False,False,False
Rifat392000/AspDotNetCore,False,True,False,False,False,False,False,False
RiponDatta/Angular-16-with-ASP-NET-Web-API-EntityFrameworkCore-and-Bootstrap-5,False,True,False,False,False,False,False,False
RitaB-afk/React-Projects,False,True,False,False,False,False,False,False
RiteshAbasahebNetke/DotNet_Assignments,False,True,False,False,False,False,False,False
Rkaufman0427/IT2030RyanKaufman,False,True,False,False,False,False,False,False
RobARC/-CRUD-Angular-NET-Core-Entity-Framework-Core-SqlServer,False,True,False,False,False,False,False,False
RobARC/CSG,False,True,False,False,False,False,False,False
Robbe-vH/CsWeb1,False,True,False,False,False,False,False,False
Robert01101101/MRTK_Test,False,True,False,False,False,False,False,False
RobertMili/Knowledge-Base,False,True,False,False,False,False,False,False
RobertaRodriguesAlves/BankApi,False,True,False,False,False,False,False,False
RodBerw/faculdade,False,True,False,False,False,False,False,False
Rodi26/demoIBMCloud,False,True,False,False,False,False,False,False
