full_name,has_rego,has_sentinel,has_pulumi,has_cedar,has_kyverno,has_custodian,has_awsconfigcloudgaurd,has_opagatekeeper,contributors_count
OERI-SeaLab/AFMC_Setup_Old,False,True,False,False,False,False,False,False,1
OLD-itdev162-fa2023/kathryn-klatt-p1,False,True,False,False,False,False,False,False,1
OM2055/terraform_sentinel_repos,False,True,False,False,False,False,False,False,1
OSADP/Pikalert-Vehicle-Data-Translator-,False,True,False,False,False,False,False,False,3
OT-CONTAINER-KIT/redis,False,True,False,False,False,False,False,False,20
Obdurat/.NET_First_API,False,True,False,False,False,False,False,False,1
OctoConsulting/CX-SURGE-Hololens,False,True,False,False,False,False,False,False,2
OctoConsulting/oLabs-Hololens-starter,False,True,False,False,False,False,False,False,2
Office365DevOps/dotnetcore-office365dev-templates-officeaddin,False,True,False,False,False,False,False,False,1
Omkar-coderbot/Login-API,False,True,False,False,False,False,False,False,1
Omkar-coderbot/Microservices,False,True,False,False,False,False,False,False,1
Omkar-coderbot/Microservices_Docker,False,True,False,False,False,False,False,False,1
OmolaraO/CompanyEmployees,False,True,False,False,False,False,False,False,1
Open-Bootcamp/intensivo-mayo-2022,False,True,False,False,False,False,False,False,1
OpsMx/ssd-policies,True,False,False,False,False,False,False,False,-1
Or1onn/BestBuy,False,True,False,False,False,False,False,False,1
OrlyJunior/Entra_21_Opporteenity,False,True,False,False,False,False,False,False,3
Orxan477/AzTurkBir,False,True,False,False,False,False,False,False,1
Ovidiu1121/bookCrudApi,False,True,False,False,False,False,False,False,1
Ovidiu1121/carCrudApi,False,True,False,False,False,False,False,False,1
Ovidiu1121/hotelCrudApi,False,True,False,False,False,False,False,False,1
Ovidiu1121/playerCrudApi,False,True,False,False,False,False,False,False,1
Ovidiu1121/restaurantCrudApi,False,True,False,False,False,False,False,False,1
Ovinatter/hashicat-app,False,True,False,False,False,False,False,False,1
Ozgun-Sahin/RealDayBey-Painting,False,True,False,False,False,False,False,False,1
PBL6-BookStore-BE/bookstore_backend,False,True,False,False,False,False,False,False,4
PESCAMAX/PESCAMAX--BACKEND,False,True,False,False,False,False,False,False,6
PJATK-Database-department/test-2-Denya56,False,True,False,False,False,False,False,False,2
PJATK-Database-department/test-2-diyorbek,False,True,False,False,False,False,False,False,2
PTG-Kitware/angel_system,False,True,False,False,False,False,False,False,28
PTPM-T5-A204-FurnitureStore/QuanLyNoiThat,False,True,False,False,False,False,False,False,3
PWC-Xerde-Cohort-1-Project/Office_Hoteling_Management_System-Backend,False,True,False,False,False,False,False,False,1
PabloPaezSheridan/FullstackClassRepository,False,True,False,False,False,False,False,False,1
Pablonilo429/AprendizadoDOTNET-Udemy,False,True,False,False,False,False,False,False,1
PacktPublishing/Accelerating-DevSecOps-on-AWS,False,True,False,False,False,False,False,False,9
PacktPublishing/Azure-Active-Directory-for-Secure-Application-Development,False,True,False,False,False,False,False,False,5
PacktPublishing/HashiCorp-Infrastructure-Automation-Certification-Guide,False,True,False,False,False,False,False,False,5
PacktPublishing/Kubernetes---An-Enterprise-Guide-2E,True,False,False,False,False,False,False,False,8
PacktPublishing/Kubernetes-An-Enterprise-Guide-Third-Edition,True,False,False,False,False,False,False,False,7
PacktPublishing/Terraform-Cookbook,False,True,False,False,False,False,False,False,9
PacktPublishing/Terraform-Cookbook-Second-Edition,False,True,False,False,False,False,False,False,7
PaloAltoNetworks/prisma-cloud-compute-sample-code,True,False,False,False,False,False,False,False,9
PaloAltoNetworks/rbac-police,True,False,False,False,False,False,False,False,3
Pankajazlearn/hashicorp-vault,False,True,False,False,False,False,False,False,6
PappBenedek/events,False,True,False,False,False,False,False,False,3
Parsifal-M/backstage-opa-plugins,True,False,False,False,False,False,False,False,7
Partoftheplan/source-sdk-2013-master-tf2base,False,True,False,False,False,False,False,False,1
PatrickLacerda/Bootcamp-Pottencial,False,True,False,False,False,False,False,False,2
PauloRLeal/Senai-FullStack,False,True,False,False,False,False,False,False,1
Pavel-codes/Server-Side,False,True,False,False,False,False,False,False,3
PavloPavlichenko/Microservices,False,True,False,False,False,False,False,False,4
Pedrohvc1/.NET6-Criando-uma-WebApi,False,True,False,False,False,False,False,False,1
Pegoraroz/04c---ativ-3,False,True,False,False,False,False,False,False,1
Pegoraroz/04d-ativ4,False,True,False,False,False,False,False,False,1
Pegoraroz/04e-ativ5,False,True,False,False,False,False,False,False,1
Pegoraroz/04f-ativ6,False,True,False,False,False,False,False,False,1
Pegoraroz/sp3-ativ5,False,True,False,False,False,False,False,False,1
Peneh1/samples-own-id,False,True,False,False,False,False,False,False,3
Pgraveljs/vampM5Bz,False,True,False,False,False,False,False,False,1
PhucNood/Assign_Rookies,False,True,False,False,False,False,False,False,1
PhuocPhann162/ProductManagement_ASP.NETCoreWebAPI,False,True,False,False,False,False,False,False,1
Pieroggo/heuristic-algo-app,False,True,False,False,False,False,False,False,4
PioSwi00/Cmentarz,False,True,False,False,False,False,False,False,4
PlanBGmbH/PlanB.-Famous-Cube,False,True,False,False,False,False,False,False,1
Policy-as-Code-Book/first-edition,True,True,False,False,False,False,False,False,1
PotatoSmuggler69/C-and-ASP-.NET,False,True,False,False,False,False,False,False,1
PowerCreek/RestarauntV2,False,True,False,False,False,False,False,False,1
Prasadguttula75/catlogapp,False,True,False,False,False,False,False,False,1
Prasadnair/.NET6.0WEbAPIWithDapper,False,True,False,False,False,False,False,False,1
Prasadnair/OcelotTutorial,False,True,False,False,False,False,False,False,1
Prasadnair/RateLimitDemo,False,True,False,False,False,False,False,False,2
PrathyushTaneti/BookMyShow,False,True,False,False,False,False,False,False,1
PratikJivanji/Flashcards,False,True,False,False,False,False,False,False,1
PrimoKu/holoLens-2-enhance-object-awareness,False,True,False,False,False,False,False,False,2
ProgrammingWithDJ/DotNetbackend6,False,True,False,False,False,False,False,False,1
ProjektBadawczy/ResearchProjectMicroservices.NET,False,True,False,False,False,False,False,False,1
ProjetHololens2022/Electrololens,False,True,False,False,False,False,False,False,5
Projeto-e-Construcao-de-Sistemas/apresentacao-backend,False,True,False,False,False,False,False,False,1
Proplex/opa-policy,True,False,False,False,False,False,False,False,2
PubuduS/CICD4Unity,False,True,False,False,False,False,False,False,1
PubuduS/Gait_Training,False,True,False,False,False,False,False,False,1
PubuduS/MRTK_Boilerplate,False,True,False,False,False,False,False,False,1
PubuduS/RoverMR,False,True,False,False,False,False,False,False,1
QaissA/GestionAppliance-Backend,False,True,False,False,False,False,False,False,1
QaissA/backend_university_test,False,True,False,False,False,False,False,False,1
QualiSystemsLab/cloudshell-opa-policies,True,False,False,False,False,False,False,False,2
QuocViet85/WebBanDienThoai,False,True,False,False,False,False,False,False,1
R-Charles/PickUpAppPub,False,True,False,False,False,False,False,False,1
R-Charles/WeddingPlanner,False,True,False,False,False,False,False,False,1
R-Charles/dojosurveymodel,False,True,False,False,False,False,False,False,1
REMR11/BlazorAppUIPruebas,False,True,False,False,False,False,False,False,1
RJToky/Project-Canal,False,True,False,False,False,False,False,False,1
RSGill24/Harness-Terraform,False,True,False,False,False,False,False,False,1
RTUITLab/TacticMap,False,True,False,False,False,False,False,False,2
RUbyMabeL/WDIA---Projects,False,True,False,False,False,False,False,False,1
Ra1mun/932205.sobol.mikhail.lab13,False,True,False,False,False,False,False,False,1
RachelCh634/Server,False,True,False,False,False,False,False,False,2
RadinTiholov/ASP.NET-Fundamentals,False,True,False,False,False,False,False,False,1
Rafael2026/ASP.NET,False,True,False,False,False,False,False,False,2
RafaelBuenoG/Aion,False,True,False,False,False,False,False,False,3
RafaelEstanislau/CRUD,False,True,False,False,False,False,False,False,1
Rafaeldev1982/controleDeCadastro,False,True,False,False,False,False,False,False,1
Rafaelleit3/senai-versoes-colaboracoes,False,True,False,False,False,False,False,False,1
Rajdip27/ASP.NET-CORE-Web-API---JWT-Authentication,False,True,False,False,False,False,False,False,1
Rajdip27/ApiRepositoryparttrn,False,True,False,False,False,False,False,False,1
Rajdip27/MVC_C-_Rep,False,True,False,False,False,False,False,False,1
Rajdip27/Tactsoft,False,True,False,False,False,False,False,False,2
Rajkushwaha26/Mvc-Project,False,True,False,False,False,False,False,False,1
RamaniYash123/BDAT1001_final_project,False,True,False,False,False,False,False,False,1
RamyasreeChakka/RegoPolicy,True,False,False,False,False,False,False,False,6
Rasqus/TAKELab,False,True,False,False,False,False,False,False,2
RasulRustamli/BB207_First_MVC,False,True,False,False,False,False,False,False,1
RaulSCoelho/microservices-dotnet6,False,True,False,False,False,False,False,False,1
RavanaFranca/ExoApi,False,True,False,False,False,False,False,False,1
RavanaFranca/ExoApi_Atividade4,False,True,False,False,False,False,False,False,1
RazorPageTraining/Part_3_Identity,False,True,False,False,False,False,False,False,1
RealHarshThakur/sbom-policies,True,False,False,False,False,False,False,False,1
Reality-Hack-2022/TEAM-19,False,True,False,False,False,False,False,False,4
RedLan2/MVCharp,False,True,False,False,False,False,False,False,1
RedONe06/FilmesAPI,False,True,False,False,False,False,False,False,1
RegBl/SongListApi,False,True,False,False,False,False,False,False,1
RenanGmj/estruturaDaAPI,False,True,False,False,False,False,False,False,1
RenathaMachado/DIO,False,True,False,False,False,False,False,False,1
ReneBossen/School,False,True,False,False,False,False,False,False,1
Rezaei-ali/mvcPrj,False,True,False,False,False,False,False,False,1
RicardoMR34/Crud_C,False,True,False,False,False,False,False,False,1
Richard-Tang/SSCMS-PluginShell,False,True,False,False,False,False,False,False,1
Rifat392000/AspDotNetCore,False,True,False,False,False,False,False,False,1
RiponDatta/Angular-16-with-ASP-NET-Web-API-EntityFrameworkCore-and-Bootstrap-5,False,True,False,False,False,False,False,False,1
RitaB-afk/React-Projects,False,True,False,False,False,False,False,False,1
RiteshAbasahebNetke/DotNet_Assignments,False,True,False,False,False,False,False,False,1
Rkaufman0427/IT2030RyanKaufman,False,True,False,False,False,False,False,False,1
RobARC/-CRUD-Angular-NET-Core-Entity-Framework-Core-SqlServer,False,True,False,False,False,False,False,False,1
RobARC/CSG,False,True,False,False,False,False,False,False,1
Robbe-vH/CsWeb1,False,True,False,False,False,False,False,False,2
Robert01101101/MRTK_Test,False,True,False,False,False,False,False,False,2
RobertMili/Knowledge-Base,False,True,False,False,False,False,False,False,1
RobertaRodriguesAlves/BankApi,False,True,False,False,False,False,False,False,1
RodBerw/faculdade,False,True,False,False,False,False,False,False,1
Rodi26/demoIBMCloud,False,True,False,False,False,False,False,False,1
